"ahh","pdb","amh","rata.sekolah","kode","grup"
68.4,594.1,88.68,6.03,"Kab. Bengkayang2007","tidak baik"
68.57,599.3,88.68,6.03,"Kab. Bengkayang2008","tidak baik"
68.7,602.47,88.7,6.09,"Kab. Bengkayang2009","tidak baik"
68.84,604.11,88.71,6.32,"Kab. Bengkayang2010","tidak baik"
68.97,606.88,88.72,6.5,"Kab. Bengkayang2011","tidak baik"
69.11,609.85,89.56,6.54,"Kab. Bengkayang2012","tidak baik"
63.8,589.7,89.24,6.23,"Kab. Landak2004","tidak baik"
64.03,594.15,89.2,6.3,"Kab. Landak2005","tidak baik"
64.5,603.14,91.45,6.86,"Kab. Landak2006","tidak baik"
64.72,606.1,91.45,6.86,"Kab. Landak2007","tidak baik"
64.98,608.21,91.45,6.86,"Kab. Landak2008","tidak baik"
65.22,612.01,91.48,6.92,"Kab. Landak2009","tidak baik"
65.46,613.22,91.48,7.07,"Kab. Landak2010","tidak baik"
65.7,614.58,92.51,7.26,"Kab. Landak2011","tidak baik"
65.93,617.92,93.85,7.54,"Kab. Landak2012","tidak baik"
66.5,606.37,88.6,6.16,"Kab. Pontianak2004","tidak baik"
66.55,609.31,89.4,6.42,"Kab. Pontianak2005","tidak baik"
67,609.94,89.4,6.4,"Kab. Pontianak2006","tidak baik"
67.03,612.8,89.4,6.4,"Kab. Pontianak2007","tidak baik"
67.12,617.52,89.4,6.48,"Kab. Pontianak2008","tidak baik"
67.18,621.74,89.9,6.53,"Kab. Pontianak2009","tidak baik"
67.24,625.72,89.91,6.53,"Kab. Pontianak2010","tidak baik"
67.3,629.01,89.94,6.56,"Kab. Pontianak2011","tidak baik"
67.36,632.2,90.25,6.57,"Kab. Pontianak2012","tidak baik"
66.9,593.74,88.48,6.15,"Kab. Sanggau2004","tidak baik"
66.98,597.44,89.1,6.43,"Kab. Sanggau2005","tidak baik"
67.5,604.43,89.1,6.4,"Kab. Sanggau2006","tidak baik"
67.61,609.8,89.92,6.4,"Kab. Sanggau2007","tidak baik"
67.99,609.95,89.92,6.4,"Kab. Sanggau2008","tidak baik"
68.24,612.24,89.95,6.41,"Kab. Sanggau2009","tidak baik"
68.49,614.37,89.96,6.49,"Kab. Sanggau2010","tidak baik"
68.74,617.76,89.98,6.51,"Kab. Sanggau2011","tidak baik"
68.91,620.76,90.5,6.63,"Kab. Sanggau2012","tidak baik"
65.8,595.68,87.45,5.58,"Kab. Ketapang2004","tidak baik"
66.5,596.93,88.43,5.72,"Kab. Ketapang2005","tidak baik"
66.6,598.23,88.7,5.7,"Kab. Ketapang2006","tidak baik"
66.69,603.28,88.87,5.9,"Kab. Ketapang2007","tidak baik"
67.02,608.43,88.87,6.22,"Kab. Ketapang2008","tidak baik"
67.23,612.63,89.17,6.3,"Kab. Ketapang2009","tidak baik"
67.45,614.43,90.2,6.3,"Kab. Ketapang2010","tidak baik"
67.66,617.92,91.36,6.42,"Kab. Ketapang2011","tidak baik"
67.87,620.77,91.39,6.54,"Kab. Ketapang2012","tidak baik"
67,592.38,85.37,5.5,"Kab. Sintang2004","tidak baik"
67.43,595.79,86.2,5.66,"Kab. Sintang2005","tidak baik"
67.5,597.15,86.2,6.25,"Kab. Sintang2006","tidak baik"
67.68,599.6,90.41,6.25,"Kab. Sintang2007","tidak baik"
67.91,602.01,90.41,6.58,"Kab. Sintang2008","tidak baik"
68.12,607.55,90.45,6.59,"Kab. Sintang2009","tidak baik"
68.32,609.98,90.46,6.59,"Kab. Sintang2010","tidak baik"
68.53,613.68,90.54,6.65,"Kab. Sintang2011","tidak baik"
68.74,616.69,90.55,6.68,"Kab. Sintang2012","tidak baik"
65.8,615.25,89.27,7.06,"Kab. Kapuas Hulu2004","tidak baik"
65.89,621.87,90.16,7.1,"Kab. Kapuas Hulu2005","tidak baik"
66.2,626.31,90.16,7.1,"Kab. Kapuas Hulu2006","tidak baik"
66.26,626.31,92.55,7.1,"Kab. Kapuas Hulu2007","tidak baik"
66.39,627.31,92.55,7.1,"Kab. Kapuas Hulu2008","tidak baik"
66.49,630.97,92.59,7.15,"Kab. Kapuas Hulu2009","tidak baik"
66.58,633.25,92.61,7.16,"Kab. Kapuas Hulu2010","baik"
66.67,636.89,92.64,7.18,"Kab. Kapuas Hulu2011","baik"
66.75,638.05,92.64,7.18,"Kab. Kapuas Hulu2012","baik"
66.6,583.05,86.2,5.9,"Kab. Sekadau2004","tidak baik"
66.99,585.76,87,6,"Kab. Sekadau2005","tidak baik"
67.2,588.22,88.98,6.06,"Kab. Sekadau2006","tidak baik"
67.22,594.1,88.98,6.06,"Kab. Sekadau2007","tidak baik"
67.27,598.62,88.98,6.06,"Kab. Sekadau2008","tidak baik"
67.31,604.66,89.02,6.07,"Kab. Sekadau2009","tidak baik"
67.34,606.31,89.17,6.32,"Kab. Sekadau2010","tidak baik"
67.37,609.84,90.15,6.34,"Kab. Sekadau2011","tidak baik"
67.39,613.16,91.61,6.83,"Kab. Sekadau2012","tidak baik"
66.8,581,84.1,5.45,"Kab. Melawi2004","tidak baik"
67.23,583.7,84.9,5.7,"Kab. Melawi2005","tidak baik"
67.5,588.38,90.58,6.26,"Kab. Melawi2006","tidak baik"
67.53,595.4,92.32,7.2,"Kab. Melawi2007","tidak baik"
67.63,598.62,92.32,7.2,"Kab. Melawi2008","tidak baik"
67.69,604.95,92.36,7.21,"Kab. Melawi2009","tidak baik"
67.76,607.26,92.37,7.22,"Kab. Melawi2010","tidak baik"
67.82,610.77,92.4,7.25,"Kab. Melawi2011","tidak baik"
67.89,614.75,92.44,7.28,"Kab. Melawi2012","tidak baik"
65,596.1,88.2,5.6,"Kab. Kayong Utara2006","tidak baik"
65.07,596.1,88.2,5.6,"Kab. Kayong Utara2007","tidak baik"
65.33,600.67,88.2,5.6,"Kab. Kayong Utara2008","tidak baik"
65.5,603.75,88.24,5.65,"Kab. Kayong Utara2009","tidak baik"
65.67,606.32,88.28,5.67,"Kab. Kayong Utara2010","tidak baik"
65.84,609.13,88.31,5.73,"Kab. Kayong Utara2011","tidak baik"
66,612.56,88.34,5.84,"Kab. Kayong Utara2012","tidak baik"
66.17,617,85.83,6.16,"Kab. Kubu Raya2008","tidak baik"
66.24,619.72,86.15,6.36,"Kab. Kubu Raya2009","tidak baik"
66.3,621.3,88.25,6.57,"Kab. Kubu Raya2010","tidak baik"
66.37,626.22,88.3,6.68,"Kab. Kubu Raya2011","tidak baik"
66.43,629.72,89.07,7.11,"Kab. Kubu Raya2012","tidak baik"
65.8,619.67,90.7,8.53,"Kota Pontianak2004","tidak baik"
66.06,620.69,91,8.58,"Kota Pontianak2005","tidak baik"
66.5,625.2,93.59,9.11,"Kota Pontianak2006","baik"
66.65,631.4,93.59,9.11,"Kota Pontianak2007","baik"
66.86,636.18,93.59,9.11,"Kota Pontianak2008","baik"
67.04,636.96,94.08,9.2,"Kota Pontianak2009","baik"
67.22,638.64,94.97,9.36,"Kota Pontianak2010","baik"
67.4,642.47,95.02,9.45,"Kota Pontianak2011","baik"
67.58,645.46,95.73,9.85,"Kota Pontianak2012","baik"
66.4,587.82,86.21,6.07,"Kota Singkawang2004","tidak baik"
66.44,590.81,86.7,6.2,"Kota Singkawang2005","tidak baik"
66.7,593.95,86.9,6.7,"Kota Singkawang2006","tidak baik"
66.8,607.5,89.62,7.3,"Kota Singkawang2007","tidak baik"
66.95,611.76,89.62,7.3,"Kota Singkawang2008","tidak baik"
67.08,616.18,89.65,7.34,"Kota Singkawang2009","tidak baik"
67.21,619.65,89.66,7.4,"Kota Singkawang2010","tidak baik"
67.34,622.81,89.69,7.44,"Kota Singkawang2011","tidak baik"
67.46,626.14,90.25,7.59,"Kota Singkawang2012","tidak baik"
70.8,616.81,92.57,7.38,"Kab. Kotawaringin Barat2004","baik"
70.9,618.51,92.77,7.58,"Kab. Kotawaringin Barat2005","baik"
70.9,619.8,93.63,7.6,"Kab. Kotawaringin Barat2006","baik"
71.05,621.2,93.63,7.6,"Kab. Kotawaringin Barat2007","baik"
71.18,628.33,94.09,7.6,"Kab. Kotawaringin Barat2008","baik"
71.32,631.55,94.52,7.62,"Kab. Kotawaringin Barat2009","baik"
71.47,634.83,94.93,7.71,"Kab. Kotawaringin Barat2010","baik"
71.61,638.61,94.96,7.74,"Kab. Kotawaringin Barat2011","baik"
71.75,641.79,94.98,7.97,"Kab. Kotawaringin Barat2012","baik"
68.6,614.81,98.41,7.77,"Kab. Kotawaringin Timur2004","baik"
68.89,622.67,98.7,8,"Kab. Kotawaringin Timur2005","baik"
69.01,624.69,98.7,8,"Kab. Kotawaringin Timur2006","baik"
69.16,626.25,98.7,8,"Kab. Kotawaringin Timur2007","baik"
69.29,631.34,98.7,8,"Kab. Kotawaringin Timur2008","baik"
69.43,637.89,98.71,8.03,"Kab. Kotawaringin Timur2009","baik"
69.56,641.69,98.72,8.03,"Kab. Kotawaringin Timur2010","baik"
69.7,645.79,98.73,8.04,"Kab. Kotawaringin Timur2011","baik"
69.84,649.44,98.77,8.08,"Kab. Kotawaringin Timur2012","baik"
69.8,616.23,93.79,7.16,"Kab. Kapuas2004","baik"
70.25,624.87,93.85,7.26,"Kab. Kapuas2005","baik"
70.3,627.58,94.68,7.3,"Kab. Kapuas2006","baik"
70.43,627.6,95.95,7.3,"Kab. Kapuas2007","baik"
70.54,630.24,96.13,7.3,"Kab. Kapuas2008","baik"
70.66,633.46,96.14,7.32,"Kab. Kapuas2009","baik"
70.78,634.51,97.19,7.32,"Kab. Kapuas2010","baik"
70.9,638.56,97.21,7.34,"Kab. Kapuas2011","baik"
71.02,641.86,97.24,7.34,"Kab. Kapuas2012","baik"
67,616.46,97.52,7.91,"Kab. Barito Selatan2004","baik"
67.45,620.02,97.89,8.03,"Kab. Barito Selatan2005","baik"
68,625.49,98.47,8.35,"Kab. Barito Selatan2006","baik"
68.08,625.5,98.95,8.35,"Kab. Barito Selatan2007","baik"
68.14,630.29,98.95,8.35,"Kab. Barito Selatan2008","baik"
68.21,633.87,98.97,8.36,"Kab. Barito Selatan2009","baik"
68.28,636.69,98.97,8.43,"Kab. Barito Selatan2010","baik"
68.35,641.39,98.98,8.45,"Kab. Barito Selatan2011","baik"
68.42,644.94,98.98,8.47,"Kab. Barito Selatan2012","baik"
71.3,616.34,97.65,7.3,"Kab. Barito Utara2004","baik"
71.31,616.61,98,7.47,"Kab. Barito Utara2005","baik"
71.4,622.05,98,8.37,"Kab. Barito Utara2006","baik"
71.57,622.8,98.1,8.37,"Kab. Barito Utara2007","baik"
71.72,627.44,98.17,8.37,"Kab. Barito Utara2008","baik"
71.88,629.7,98.19,8.38,"Kab. Barito Utara2009","baik"
72.04,632.41,98.2,8.38,"Kab. Barito Utara2010","baik"
72.2,635.63,98.24,8.39,"Kab. Barito Utara2011","baik"
72.36,639.09,98.71,8.4,"Kab. Barito Utara2012","baik"
67.1,617.71,94.46,6.64,"Kab. Sukamara2004","tidak baik"
67.19,625.85,94.7,6.8,"Kab. Sukamara2005","baik"
67.6,626.25,94.83,7.02,"Kab. Sukamara2006","baik"
67.67,626.3,95.53,7.02,"Kab. Sukamara2007","baik"
67.73,630.42,95.53,7.02,"Kab. Sukamara2008","baik"
67.79,637.6,95.56,7.05,"Kab. Sukamara2009","baik"
67.85,641.43,95.57,7.09,"Kab. Sukamara2010","baik"
67.92,645.77,95.59,7.18,"Kab. Sukamara2011","baik"
67.98,648.08,95.75,7.47,"Kab. Sukamara2012","baik"
66.7,616.81,94.23,7.52,"Kab. Lamandau2004","tidak baik"
66.78,624.94,94.4,7.6,"Kab. Lamandau2005","baik"
66.9,628.62,95.84,7.6,"Kab. Lamandau2006","baik"
66.93,628.62,98.64,7.6,"Kab. Lamandau2007","baik"
67.05,633.5,98.64,7.6,"Kab. Lamandau2008","baik"
67.13,634.14,98.65,7.61,"Kab. Lamandau2009","baik"
67.21,636.44,98.66,7.63,"Kab. Lamandau2010","baik"
67.29,640.25,98.67,7.73,"Kab. Lamandau2011","baik"
67.36,643.89,98.68,7.83,"Kab. Lamandau2012","baik"
66.9,613.91,99.05,7.54,"Kab. Seruyan2004","baik"
67.18,615.81,99.3,7.7,"Kab. Seruyan2005","baik"
67.8,618.27,99.3,7.7,"Kab. Seruyan2006","baik"
67.85,620.2,99.3,7.7,"Kab. Seruyan2007","baik"
67.9,624.81,99.3,7.7,"Kab. Seruyan2008","baik"
67.94,627.91,99.31,7.72,"Kab. Seruyan2009","baik"
67.99,630.75,99.31,7.76,"Kab. Seruyan2010","baik"
68.04,635.21,99.32,7.77,"Kab. Seruyan2011","baik"
68.09,638.66,99.32,7.78,"Kab. Seruyan2012","baik"
66.7,613.71,99.15,7.58,"Kab. Katingan2004","baik"
66.98,621.56,99.4,7.8,"Kab. Katingan2005","baik"
67.1,623.61,99.4,7.76,"Kab. Katingan2006","baik"
67.18,623.7,99.4,7.76,"Kab. Katingan2007","baik"
67.3,629,99.4,7.76,"Kab. Katingan2008","baik"
67.4,631.7,99.41,7.77,"Kab. Katingan2009","baik"
67.5,632.8,99.47,7.99,"Kab. Katingan2010","baik"
67.6,637.39,99.48,8.35,"Kab. Katingan2011","baik"
67.7,640.94,99.49,8.36,"Kab. Katingan2012","baik"
66.9,616.53,91.54,6.88,"Kab. Pulang Pisau2004","tidak baik"
66.93,625.18,91.6,7,"Kab. Pulang Pisau2005","tidak baik"
67.2,626.52,93.21,7,"Kab. Pulang Pisau2006","tidak baik"
67.3,626.6,93.21,7.22,"Kab. Pulang Pisau2007","baik"
67.38,631.13,93.84,7.22,"Kab. Pulang Pisau2008","baik"
67.47,637.47,93.85,7.23,"Kab. Pulang Pisau2009","baik"
67.56,639.16,94.32,7.31,"Kab. Pulang Pisau2010","baik"
67.65,640.75,96.23,7.65,"Kab. Pulang Pisau2011","baik"
67.74,644.84,96.23,7.67,"Kab. Pulang Pisau2012","baik"
66.8,617.73,98.17,8.43,"Kab. Gunung Mas2004","baik"
67,621.3,98.3,8.4,"Kab. Gunung Mas2005","baik"
67.4,622.38,99.3,8.68,"Kab. Gunung Mas2006","baik"
67.55,622.4,99.51,8.68,"Kab. Gunung Mas2007","baik"
67.68,627.39,99.51,8.68,"Kab. Gunung Mas2008","baik"
67.82,629.79,99.53,8.7,"Kab. Gunung Mas2009","baik"
67.96,631.92,99.6,8.75,"Kab. Gunung Mas2010","baik"
68.1,634.55,99.64,8.77,"Kab. Gunung Mas2011","baik"
68.23,637.92,99.64,8.79,"Kab. Gunung Mas2012","baik"
67.3,616.86,94.19,7.55,"Kab. Barito Timur2004","tidak baik"
67.47,617.14,94.6,7.6,"Kab. Barito Timur2005","baik"
67.6,620.15,97.26,8.44,"Kab. Barito Timur2006","baik"
67.67,620.2,97.45,8.44,"Kab. Barito Timur2007","baik"
67.73,625.01,97.95,8.44,"Kab. Barito Timur2008","baik"
67.79,631.03,97.97,8.5,"Kab. Barito Timur2009","baik"
67.85,633.9,97.98,8.54,"Kab. Barito Timur2010","baik"
67.92,636.79,98,8.62,"Kab. Barito Timur2011","baik"
67.98,639.69,98.01,8.83,"Kab. Barito Timur2012","baik"
67,616.44,99.29,6.36,"Kab. Murung Raya2004","tidak baik"
67.6,624.56,99.3,6.6,"Kab. Murung Raya2005","baik"
67.8,627.41,99.3,6.96,"Kab. Murung Raya2006","baik"
67.83,627.5,99.3,6.96,"Kab. Murung Raya2007","baik"
67.95,632,99.93,6.96,"Kab. Murung Raya2008","baik"
68.03,633.55,99.94,7.12,"Kab. Murung Raya2009","baik"
68.11,635.61,99.94,7.35,"Kab. Murung Raya2010","baik"
68.18,641.36,99.95,7.38,"Kab. Murung Raya2011","baik"
68.26,645,99.95,7.52,"Kab. Murung Raya2012","baik"
72.9,620.63,99.27,10.35,"Kota Palangka Raya2004","baik"
72.93,625.72,99.47,10.48,"Kota Palangka Raya2005","baik"
72.95,626.64,99.47,10.5,"Kota Palangka Raya2006","baik"
73.07,631,99.47,10.5,"Kota Palangka Raya2007","baik"
73.17,635.88,99.47,10.5,"Kota Palangka Raya2008","baik"
73.28,636.38,99.48,10.54,"Kota Palangka Raya2009","baik"
73.39,639.04,99.48,10.55,"Kota Palangka Raya2010","baik"
73.5,644.21,99.51,10.57,"Kota Palangka Raya2011","baik"
73.61,647.91,99.53,10.8,"Kota Palangka Raya2012","baik"
67,619.23,90.24,5.93,"Kab. Tanah Laut2004","tidak baik"
67.2,622.54,90.71,6.01,"Kab. Tanah Laut2005","tidak baik"
67.4,623.97,90.72,6.46,"Kab. Tanah Laut2006","tidak baik"
67.62,627.65,93.18,6.54,"Kab. Tanah Laut2007","tidak baik"
67.9,632.18,93.18,6.61,"Kab. Tanah Laut2008","baik"
68.14,632.86,93.28,6.62,"Kab. Tanah Laut2009","baik"
68.39,633.74,93.89,6.88,"Kab. Tanah Laut2010","baik"
68.75,634.93,95.12,7.26,"Kab. Tanah Laut2011","baik"
69.11,638.23,96.44,7.27,"Kab. Tanah Laut2012","baik"
63.5,631.12,93.45,6.94,"Kota Baru2004","tidak baik"
63.9,639.8,94,7,"Kota Baru2005","tidak baik"
64.5,641.55,94,7,"Kota Baru2006","tidak baik"
64.72,643.53,94,7,"Kota Baru2007","tidak baik"
64.98,648.61,94,7,"Kota Baru2008","baik"
65.22,650.97,94.02,7.03,"Kota Baru2009","baik"
65.46,653.6,94.03,7.03,"Kota Baru2010","baik"
65.81,656.99,94.05,7.07,"Kota Baru2011","baik"
66.15,660.4,95.33,7.09,"Kota Baru2012","baik"
62.9,616.79,95.87,7.03,"Kab. Banjar2004","tidak baik"
63.5,620.65,95.99,7.05,"Kab. Banjar2005","tidak baik"
64,628.89,95.99,7.1,"Kab. Banjar2006","tidak baik"
64.04,634.61,95.99,7.1,"Kab. Banjar2007","tidak baik"
64.62,639.84,95.99,7.1,"Kab. Banjar2008","baik"
64.93,641.64,96.02,7.16,"Kab. Banjar2009","baik"
65.25,643.94,96.03,7.25,"Kab. Banjar2010","baik"
65.68,644.99,96.06,7.26,"Kab. Banjar2011","baik"
66.12,649.27,96.37,7.32,"Kab. Banjar2012","baik"
59.1,617.15,91.2,6.34,"Kab. Barito Kuala2004","tidak baik"
59.63,621.27,91.5,6.48,"Kab. Barito Kuala2005","tidak baik"
60.5,622.4,91.5,6.61,"Kab. Barito Kuala2006","tidak baik"
60.82,626.83,92.18,6.68,"Kab. Barito Kuala2007","tidak baik"
61.18,626.83,92.18,6.68,"Kab. Barito Kuala2008","tidak baik"
61.52,632.3,92.19,6.81,"Kab. Barito Kuala2009","tidak baik"
61.86,634.53,93.03,7.07,"Kab. Barito Kuala2010","tidak baik"
62.31,637.93,94.15,7.15,"Kab. Barito Kuala2011","tidak baik"
62.76,640.99,94.15,7.25,"Kab. Barito Kuala2012","tidak baik"
65.8,616.96,92.09,6.68,"Kab. Tapin2004","tidak baik"
66.19,620.75,92.72,6.84,"Kab. Tapin2005","tidak baik"
66.6,621.88,93.2,6.8,"Kab. Tapin2006","tidak baik"
66.67,621.9,93.92,6.94,"Kab. Tapin2007","tidak baik"
66.91,626.06,93.92,6.94,"Kab. Tapin2008","tidak baik"
67.07,626.9,94.22,7.11,"Kab. Tapin2009","baik"
67.22,627.15,95.7,7.12,"Kab. Tapin2010","baik"
67.48,630.54,95.72,7.15,"Kab. Tapin2011","baik"
67.73,633.52,96.87,7.26,"Kab. Tapin2012","baik"
62.1,633.24,94.46,6.52,"Kab. Hulu Sungai Selatan2004","tidak baik"
62.58,636.24,95.11,6.59,"Kab. Hulu Sungai Selatan2005","tidak baik"
62.9,638.11,95.11,6.61,"Kab. Hulu Sungai Selatan2006","tidak baik"
63.14,639.51,96.47,7.01,"Kab. Hulu Sungai Selatan2007","tidak baik"
63.42,644.17,96.47,7.33,"Kab. Hulu Sungai Selatan2008","baik"
63.68,647.02,96.59,7.34,"Kab. Hulu Sungai Selatan2009","baik"
63.95,648.81,96.77,7.35,"Kab. Hulu Sungai Selatan2010","baik"
64.32,650.7,96.8,7.36,"Kab. Hulu Sungai Selatan2011","baik"
64.69,653.63,96.8,7.37,"Kab. Hulu Sungai Selatan2012","baik"
62.9,618.29,96.95,7.27,"Kab. Hulu Sungai Tengah2004","tidak baik"
63.23,622.25,97.4,7.3,"Kab. Hulu Sungai Tengah2005","tidak baik"
63.8,623.39,97.4,7.3,"Kab. Hulu Sungai Tengah2006","tidak baik"
64.15,625.95,97.4,7.3,"Kab. Hulu Sungai Tengah2007","tidak baik"
64.54,631.5,97.4,7.39,"Kab. Hulu Sungai Tengah2008","baik"
64.91,634.39,97.41,7.43,"Kab. Hulu Sungai Tengah2009","baik"
65.28,635.57,97.42,7.44,"Kab. Hulu Sungai Tengah2010","baik"
65.65,638.16,97.43,7.47,"Kab. Hulu Sungai Tengah2011","baik"
66.03,641.15,97.49,7.5,"Kab. Hulu Sungai Tengah2012","baik"
60.2,618.06,95.17,6.25,"Kab. Hulu Sungai Utara2004","tidak baik"
60.8,620.84,95.86,6.4,"Kab. Hulu Sungai Utara2005","tidak baik"
61.5,621.97,95.86,6.8,"Kab. Hulu Sungai Utara2006","tidak baik"
61.87,622,95.86,6.8,"Kab. Hulu Sungai Utara2007","tidak baik"
62.28,626.09,95.86,7.22,"Kab. Hulu Sungai Utara2008","tidak baik"
62.68,630.85,95.87,7.23,"Kab. Hulu Sungai Utara2009","tidak baik"
63.07,632.92,95.99,7.27,"Kab. Hulu Sungai Utara2010","tidak baik"
63.47,635.19,96.02,7.48,"Kab. Hulu Sungai Utara2011","tidak baik"
63.87,638.34,96.02,7.49,"Kab. Hulu Sungai Utara2012","tidak baik"
61.8,620.9,95.47,7.35,"Kab. Tabalong2004","tidak baik"
62.03,624.08,95.92,7.3,"Kab. Tabalong2005","tidak baik"
62.4,625.13,95.92,7.76,"Kab. Tabalong2006","tidak baik"
62.54,627.26,95.92,7.76,"Kab. Tabalong2007","tidak baik"
62.74,631.9,95.92,7.76,"Kab. Tabalong2008","tidak baik"
62.91,636.13,95.93,7.83,"Kab. Tabalong2009","tidak baik"
63.08,638.85,96.01,8.14,"Kab. Tabalong2010","baik"
63.36,641.15,96.47,8.15,"Kab. Tabalong2011","baik"
63.64,644.97,97.17,8.16,"Kab. Tabalong2012","baik"
63.15,620.2,92.45,6.6,"Kab. Tanah Bumbu2004","tidak baik"
63.27,623.05,93.4,6.8,"Kab. Tanah Bumbu2005","tidak baik"
63.7,625.12,93.4,6.8,"Kab. Tanah Bumbu2006","tidak baik"
63.99,625.2,93.4,6.8,"Kab. Tanah Bumbu2007","tidak baik"
64.32,630.86,94.08,7,"Kab. Tanah Bumbu2008","tidak baik"
64.63,633,94.27,7.09,"Kab. Tanah Bumbu2009","tidak baik"
64.94,635.59,94.72,7.12,"Kab. Tanah Bumbu2010","tidak baik"
65.36,639.13,94.75,7.33,"Kab. Tanah Bumbu2011","baik"
65.68,641.92,95.25,7.56,"Kab. Tanah Bumbu2012","baik"
59.6,603.7,94.2,6.1,"Kab. Balangan2004","tidak baik"
60.19,606.47,94.9,6.3,"Kab. Balangan2005","tidak baik"
61,607.58,94.9,6.3,"Kab. Balangan2006","tidak baik"
61.12,610.63,94.9,6.3,"Kab. Balangan2007","tidak baik"
61.36,614.93,94.9,6.3,"Kab. Balangan2008","tidak baik"
61.55,617.8,94.91,6.48,"Kab. Balangan2009","tidak baik"
61.73,620.65,94.92,6.97,"Kab. Balangan2010","tidak baik"
62.02,624.05,95.66,7,"Kab. Balangan2011","tidak baik"
62.32,626.51,95.66,7.01,"Kab. Balangan2012","tidak baik"
65.2,626.41,97.35,8.72,"Kota Banjarmasin2004","baik"
65.6,628.83,97.61,8.8,"Kota Banjarmasin2005","baik"
65.7,629.97,97.94,9.27,"Kota Banjarmasin2006","baik"
65.78,633.87,97.94,9.27,"Kota Banjarmasin2007","baik"
65.92,638.87,97.94,9.27,"Kota Banjarmasin2008","baik"
66.03,642.78,98.28,9.55,"Kota Banjarmasin2009","baik"
66.14,645.2,98.7,9.56,"Kota Banjarmasin2010","baik"
66.36,648.6,98.72,9.57,"Kota Banjarmasin2011","baik"
66.58,651.44,98.8,9.88,"Kota Banjarmasin2012","baik"
66.5,637.66,97.04,9.25,"Kota Banjar Baru2004","baik"
66.56,638.1,97.2,9.3,"Kota Banjar Baru2005","baik"
66.8,638.92,97.2,9.3,"Kota Banjar Baru2006","baik"
66.94,639,97.75,9.54,"Kota Banjar Baru2007","baik"
67.14,644.07,97.75,9.54,"Kota Banjar Baru2008","baik"
67.31,644.38,98.1,9.74,"Kota Banjar Baru2009","baik"
67.48,645.87,98.22,9.85,"Kota Banjar Baru2010","baik"
67.76,648.59,98.95,10.06,"Kota Banjar Baru2011","baik"
68.04,651.57,99.06,10.66,"Kota Banjar Baru2012","baik"
71.3,614.16,91.99,7.06,"Kab. Pasir2004","baik"
71.67,616.6,92.5,7.3,"Kab. Pasir2005","baik"
71.7,618.82,94.61,7.3,"Kab. Pasir2006","baik"
72.06,620.52,94.61,7.38,"Kab. Pasir2007","baik"
72.39,625.82,94.61,7.61,"Kab. Pasir2008","baik"
72.74,626.47,95.41,7.75,"Kab. Pasir2009","baik"
73.09,629.93,96,7.85,"Kab. Pasir2010","baik"
73.44,632.84,96.7,8.08,"Kab. Pasir2011","baik"
73.79,635.96,96.71,8.1,"Kab. Pasir2012","baik"
69.3,617.83,88.31,6.8,"Kab. Kutai Barat2004","tidak baik"
69.41,618.53,88.3,6.8,"Kab. Kutai Barat2005","tidak baik"
69.5,621.35,91.88,7.06,"Kab. Kutai Barat2006","baik"
69.7,621.5,95.49,7.75,"Kab. Kutai Barat2007","baik"
69.89,623.05,95.49,7.75,"Kab. Kutai Barat2008","baik"
70.08,625.57,95.97,7.79,"Kab. Kutai Barat2009","baik"
70.16,628.83,95.97,7.8,"Kab. Kutai Barat2010","baik"
70.39,631.67,96.6,8.2,"Kab. Kutai Barat2011","baik"
70.61,634.68,96.61,8.21,"Kab. Kutai Barat2012","baik"
66.7,619.2,95.78,8.13,"Kab. Kutai Kartanegara2004","baik"
67.5,620.8,96.41,8.3,"Kab. Kutai Kartanegara2005","baik"
67.6,622.38,96.41,8.3,"Kab. Kutai Kartanegara2006","baik"
67.68,622.85,96.41,8.3,"Kab. Kutai Kartanegara2007","baik"
67.76,628.71,96.41,8.3,"Kab. Kutai Kartanegara2008","baik"
67.85,632.64,96.87,8.33,"Kab. Kutai Kartanegara2009","baik"
67.93,637.1,96.87,8.33,"Kab. Kutai Kartanegara2010","baik"
68.05,640.73,97.31,8.57,"Kab. Kutai Kartanegara2011","baik"
68.17,644.56,98.33,8.76,"Kab. Kutai Kartanegara2012","baik"
67.6,610.23,93.22,7.31,"Kab. Kutai Timur2004","tidak baik"
67.8,612.1,93.2,7.3,"Kab. Kutai Timur2005","tidak baik"
67.9,613.66,94.79,7.29,"Kab. Kutai Timur2006","tidak baik"
68.08,615.71,95.48,7.57,"Kab. Kutai Timur2007","baik"
68.25,619,95.48,7.61,"Kab. Kutai Timur2008","baik"
68.43,621.34,95.89,7.65,"Kab. Kutai Timur2009","baik"
68.61,624.58,97.28,7.86,"Kab. Kutai Timur2010","baik"
68.82,628.24,98.25,8.15,"Kab. Kutai Timur2011","baik"
69.03,631.96,99.29,8.47,"Kab. Kutai Timur2012","baik"
68.5,615.72,93.22,7.48,"Kab. Berau2004","baik"
68.91,617.39,93.74,7.62,"Kab. Berau2005","baik"
68.9,622.39,93.74,7.6,"Kab. Berau2006","baik"
69.16,628.9,94.82,7.83,"Kab. Berau2007","baik"
69.41,633.12,95.48,7.86,"Kab. Berau2008","baik"
69.66,634.47,96.3,7.91,"Kab. Berau2009","baik"
69.92,636.08,97.18,8.13,"Kab. Berau2010","baik"
70.18,639.99,97.2,8.58,"Kab. Berau2011","baik"
70.43,643.26,97.26,8.62,"Kab. Berau2012","baik"
